time_seconds,tail_orientation_radians,tail_velocity,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
0.2708333333333333,"tensor([[4.9499]], device='cuda:0')","tensor([[43.1715]], device='cuda:0')","tensor(2.2513e-08, device='cuda:0')","tensor(0.2353, device='cuda:0')","tensor(-0.9719, device='cuda:0')","tensor(5.1432e-07, device='cuda:0')","tensor(5.3756, device='cuda:0')","tensor(-22.2038, device='cuda:0')","tensor(22.8453, device='cuda:0')",True,0.0696499569748994,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,53.33333206176758,43.171546936035156,0.0,0.0,96.9000015258789,"tensor(-532.0851, device='cuda:0')","tensor(-1.3044, device='cuda:0')","tensor(-1.8731e-05, device='cuda:0')","tensor(-0.9131, device='cuda:0')","tensor(29.1095, device='cuda:0')","tensor(96.9000, device='cuda:0')"
0.275,"tensor([[5.1315]], device='cuda:0')","tensor([[43.9756]], device='cuda:0')","tensor(2.0771e-08, device='cuda:0')","tensor(0.4070, device='cuda:0')","tensor(-0.9134, device='cuda:0')","tensor(4.9237e-07, device='cuda:0')","tensor(9.6473, device='cuda:0')","tensor(-21.6523, device='cuda:0')","tensor(23.7042, device='cuda:0')",True,0.0696499859332107,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,54.16666793823242,43.97563552856445,0.0,0.0,97.08345794677734,"tensor(-532.3237, device='cuda:0')","tensor(-5.3769, device='cuda:0')","tensor(-1.8735e-05, device='cuda:0')","tensor(-3.7638, device='cuda:0')","tensor(29.2766, device='cuda:0')","tensor(97.0835, device='cuda:0')"
0.2791666666666667,"tensor([[5.3165]], device='cuda:0')","tensor([[44.7816]], device='cuda:0')","tensor(1.8378e-08, device='cuda:0')","tensor(0.5680, device='cuda:0')","tensor(-0.8230, device='cuda:0')","tensor(4.5175e-07, device='cuda:0')","tensor(13.9631, device='cuda:0')","tensor(-20.2302, device='cuda:0')","tensor(24.5810, device='cuda:0')",True,0.06964997691102326,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,55.0,44.78155517578125,0.0,0.0,97.3225326538086,"tensor(-531.7719, device='cuda:0')","tensor(-9.6486, device='cuda:0')","tensor(-1.8694e-05, device='cuda:0')","tensor(-6.7540, device='cuda:0')","tensor(28.8903, device='cuda:0')","tensor(97.3225, device='cuda:0')"
0.2833333333333333,"tensor([[5.5049]], device='cuda:0')","tensor([[45.5898]], device='cuda:0')","tensor(1.5400e-08, device='cuda:0')","tensor(0.7121, device='cuda:0')","tensor(-0.7021, device='cuda:0')","tensor(3.9234e-07, device='cuda:0')","tensor(18.1413, device='cuda:0')","tensor(-17.8868, device='cuda:0')","tensor(25.4764, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,55.83333206176758,45.589778900146484,0.0,0.0,97.61820983886719,"tensor(-530.3495, device='cuda:0')","tensor(-13.9643, device='cuda:0')","tensor(-1.8605e-05, device='cuda:0')","tensor(-9.7750, device='cuda:0')","tensor(27.8946, device='cuda:0')","tensor(97.6182, device='cuda:0')"
0.2875,"tensor([[5.6966]], device='cuda:0')","tensor([[46.4008]], device='cuda:0')","tensor(1.1930e-08, device='cuda:0')","tensor(0.8328, device='cuda:0')","tensor(-0.5536, device='cuda:0')","tensor(3.1484e-07, device='cuda:0')","tensor(21.9787, device='cuda:0')","tensor(-14.6087, device='cuda:0')","tensor(26.3908, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,56.66666793823242,46.40079116821289,0.0,0.0,97.97175598144531,"tensor(-528.0059, device='cuda:0')","tensor(-18.1424, device='cuda:0')","tensor(-1.8465e-05, device='cuda:0')","tensor(-12.6997, device='cuda:0')","tensor(26.2541, device='cuda:0')","tensor(97.9717, device='cuda:0')"
0.2916666666666667,"tensor([[5.8917]], device='cuda:0')","tensor([[47.2151]], device='cuda:0')","tensor(8.0822e-09, device='cuda:0')","tensor(0.9243, device='cuda:0')","tensor(-0.3816, device='cuda:0')","tensor(2.2085e-07, device='cuda:0')","tensor(25.2574, device='cuda:0')","tensor(-10.4274, device='cuda:0')","tensor(27.3252, device='cuda:0')",True,0.0696499569748994,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,57.5,47.2150764465332,0.0,0.0,98.38224029541016,"tensor(-524.7275, device='cuda:0')","tensor(-21.9796, device='cuda:0')","tensor(-1.8275e-05, device='cuda:0')","tensor(-15.3857, device='cuda:0')","tensor(23.9593, device='cuda:0')","tensor(98.3823, device='cuda:0')"
0.29583333333333334,"tensor([[6.0902]], device='cuda:0')","tensor([[48.0331]], device='cuda:0')","tensor(3.9938e-09, device='cuda:0')","tensor(0.9814, device='cuda:0')","tensor(-0.1918, device='cuda:0')","tensor(1.1295e-07, device='cuda:0')","tensor(27.7550, device='cuda:0')","tensor(-5.4252, device='cuda:0')","tensor(28.2803, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,58.33333206176758,48.0330924987793,0.0,0.0,98.8483657836914,"tensor(-520.5460, device='cuda:0')","tensor(-25.2581, device='cuda:0')","tensor(-1.8038e-05, device='cuda:0')","tensor(-17.6807, device='cuda:0')","tensor(21.0322, device='cuda:0')","tensor(98.8484, device='cuda:0')"
0.3,"tensor([[-6.2743]], device='cuda:0')","tensor([[48.8553]], device='cuda:0')","tensor(-1.8176e-10, device='cuda:0')","tensor(1.0000, device='cuda:0')","tensor(0.0089, device='cuda:0')","tensor(-5.3177e-09, device='cuda:0')","tensor(29.2555, device='cuda:0')","tensor(0.2598, device='cuda:0')","tensor(29.2566, device='cuda:0')",True,0.06964996276656166,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,59.16666793823242,48.85527420043945,0.0,0.0,99.36662292480469,"tensor(-515.5436, device='cuda:0')","tensor(-27.7554, device='cuda:0')","tensor(-1.7759e-05, device='cuda:0')","tensor(-19.4288, device='cuda:0')","tensor(17.5305, device='cuda:0')","tensor(99.3666, device='cuda:0')"
0.30416666666666664,"tensor([[-6.0690]], device='cuda:0')","tensor([[49.6820]], device='cuda:0')","tensor(-4.2790e-09, device='cuda:0')","tensor(0.9771, device='cuda:0')","tensor(0.2126, device='cuda:0')","tensor(-1.2946e-07, device='cuda:0')","tensor(29.5635, device='cuda:0')","tensor(6.4320, device='cuda:0')","tensor(30.2551, device='cuda:0')",True,0.06964991654967889,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,60.0,49.68201446533203,0.0,0.0,99.93061828613281,"tensor(-509.8586, device='cuda:0')","tensor(-29.2556, device='cuda:0')","tensor(-1.7446e-05, device='cuda:0')","tensor(-20.4789, device='cuda:0')","tensor(13.5510, device='cuda:0')","tensor(99.9306, device='cuda:0')"
0.30833333333333335,"tensor([[-5.8602]], device='cuda:0')","tensor([[50.5136]], device='cuda:0')","tensor(-8.1270e-09, device='cuda:0')","tensor(0.9119, device='cuda:0')","tensor(0.4105, device='cuda:0')","tensor(-2.5418e-07, device='cuda:0')","tensor(28.5195, device='cuda:0')","tensor(12.8397, device='cuda:0')","tensor(31.2765, device='cuda:0')",True,0.0696499859332107,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,60.83333206176758,50.51361846923828,0.0,0.0,100.53166198730469,"tensor(-503.6863, device='cuda:0')","tensor(-29.5633, device='cuda:0')","tensor(-1.7111e-05, device='cuda:0')","tensor(-20.6943, device='cuda:0')","tensor(9.2304, device='cuda:0')","tensor(100.5317, device='cuda:0')"
0.3125,"tensor([[-5.6479]], device='cuda:0')","tensor([[51.3503]], device='cuda:0')","tensor(-1.1556e-08, device='cuda:0')","tensor(0.8049, device='cuda:0')","tensor(0.5934, device='cuda:0')","tensor(-3.7352e-07, device='cuda:0')","tensor(26.0150, device='cuda:0')","tensor(19.1802, device='cuda:0')","tensor(32.3212, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,61.66666793823242,51.35026550292969,0.0,0.0,101.1548843383789,"tensor(-497.2786, device='cuda:0')","tensor(-28.5189, device='cuda:0')","tensor(-1.6767e-05, device='cuda:0')","tensor(-19.9632, device='cuda:0')","tensor(4.7450, device='cuda:0')","tensor(101.1549, device='cuda:0')"
0.31666666666666665,"tensor([[-5.4321]], device='cuda:0')","tensor([[52.1919]], device='cuda:0')","tensor(-1.4408e-08, device='cuda:0')","tensor(0.6592, device='cuda:0')","tensor(0.7520, device='cuda:0')","tensor(-4.8108e-07, device='cuda:0')","tensor(22.0093, device='cuda:0')","tensor(25.1085, device='cuda:0')","tensor(33.3893, device='cuda:0')",True,0.06964993014116772,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,62.5,52.19194793701172,0.0,0.0,101.77676391601562,"tensor(-490.9383, device='cuda:0')","tensor(-26.0140, device='cuda:0')","tensor(-1.6431e-05, device='cuda:0')","tensor(-18.2098, device='cuda:0')","tensor(0.3068, device='cuda:0')","tensor(101.7768, device='cuda:0')"
0.3208333333333333,"tensor([[-5.2128]], device='cuda:0')","tensor([[53.0383]], device='cuda:0')","tensor(-1.6542e-08, device='cuda:0')","tensor(0.4798, device='cuda:0')","tensor(0.8774, device='cuda:0')","tensor(-5.7040e-07, device='cuda:0')","tensor(16.5440, device='cuda:0')","tensor(30.2530, device='cuda:0')","tensor(34.4811, device='cuda:0')",True,0.0696499569748994,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,63.33333206176758,53.038333892822266,0.0,0.0,102.35844421386719,"tensor(-485.0102, device='cuda:0')","tensor(-22.0080, device='cuda:0')","tensor(-1.6120e-05, device='cuda:0')","tensor(-15.4056, device='cuda:0')","tensor(-3.8429, device='cuda:0')","tensor(102.3585, device='cuda:0')"
0.325,"tensor([[-4.9900]], device='cuda:0')","tensor([[53.8885]], device='cuda:0')","tensor(-1.7846e-08, device='cuda:0')","tensor(0.2741, device='cuda:0')","tensor(0.9617, device='cuda:0')","tensor(-6.3525e-07, device='cuda:0')","tensor(9.7550, device='cuda:0')","tensor(34.2327, device='cuda:0')","tensor(35.5955, device='cuda:0')",True,0.06965004384983331,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,64.16666412353516,53.88849639892578,0.0,0.0,102.8319320678711,"tensor(-479.8660, device='cuda:0')","tensor(-16.5424, device='cuda:0')","tensor(-1.5855e-05, device='cuda:0')","tensor(-11.5797, device='cuda:0')","tensor(-7.4438, device='cuda:0')","tensor(102.8319, device='cuda:0')"
0.32916666666666666,"tensor([[-4.7636]], device='cuda:0')","tensor([[54.7406]], device='cuda:0')","tensor(-1.8244e-08, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(0.9987, device='cuda:0')","tensor(-6.7010e-07, device='cuda:0')","tensor(1.8809, device='cuda:0')","tensor(36.6818, device='cuda:0')","tensor(36.7300, device='cuda:0')",True,0.06964993959991261,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,65.0,54.74063491821289,0.0,0.0,103.08711242675781,"tensor(-475.8866, device='cuda:0')","tensor(-9.7531, device='cuda:0')","tensor(-1.5654e-05, device='cuda:0')","tensor(-6.8272, device='cuda:0')","tensor(-10.2294, device='cuda:0')","tensor(103.0872, device='cuda:0')"
0.3333333333333333,"tensor([[-4.5337]], device='cuda:0')","tensor([[55.5918]], device='cuda:0')","tensor(-1.7702e-08, device='cuda:0')","tensor(-0.1777, device='cuda:0')","tensor(0.9841, device='cuda:0')","tensor(-6.7057e-07, device='cuda:0')","tensor(-6.7329, device='cuda:0')","tensor(37.2781, device='cuda:0')","tensor(37.8812, device='cuda:0')",True,0.0696500395424664,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,65.83333587646484,55.591766357421875,0.0,0.0,102.98904418945312,"tensor(-473.4380, device='cuda:0')","tensor(-1.8788, device='cuda:0')","tensor(-1.5535e-05, device='cuda:0')","tensor(-1.3152, device='cuda:0')","tensor(-11.9434, device='cuda:0')","tensor(102.9891, device='cuda:0')"
0.3375,"tensor([[-4.3002]], device='cuda:0')","tensor([[56.4384]], device='cuda:0')","tensor(-1.6235e-08, device='cuda:0')","tensor(-0.4006, device='cuda:0')","tensor(0.9163, device='cuda:0')","tensor(-6.3387e-07, device='cuda:0')","tensor(-15.6399, device='cuda:0')","tensor(35.7744, device='cuda:0')","tensor(39.0437, device='cuda:0')",True,0.06964996276656166,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,66.66666412353516,56.43843460083008,0.0,0.0,102.47662353515625,"tensor(-472.8422, device='cuda:0')","tensor(6.7350, device='cuda:0')","tensor(-1.5514e-05, device='cuda:0')","tensor(4.7145, device='cuda:0')","tensor(-12.3605, device='cuda:0')","tensor(102.4766, device='cuda:0')"
0.3416666666666667,"tensor([[-4.0633]], device='cuda:0')","tensor([[57.2779]], device='cuda:0')","tensor(-1.3908e-08, device='cuda:0')","tensor(-0.6045, device='cuda:0')","tensor(0.7966, device='cuda:0')","tensor(-5.5930e-07, device='cuda:0')","tensor(-24.3084, device='cuda:0')","tensor(32.0354, device='cuda:0')","tensor(40.2140, device='cuda:0')",True,0.06965002202196047,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,67.5,57.27792739868164,0.0,0.0,101.64127349853516,"tensor(-474.3464, device='cuda:0')","tensor(15.6420, device='cuda:0')","tensor(-1.5602e-05, device='cuda:0')","tensor(10.9494, device='cuda:0')","tensor(-11.3075, device='cuda:0')","tensor(101.6413, device='cuda:0')"
0.3458333333333333,"tensor([[-3.8228]], device='cuda:0')","tensor([[58.1088]], device='cuda:0')","tensor(-1.0838e-08, device='cuda:0')","tensor(-0.7768, device='cuda:0')","tensor(0.6298, device='cuda:0')","tensor(-4.4856e-07, device='cuda:0')","tensor(-32.1507, device='cuda:0')","tensor(26.0651, device='cuda:0')","tensor(41.3890, device='cuda:0')",True,0.06964996276656166,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,68.33333587646484,58.10879135131836,0.0,0.0,100.63204193115234,"tensor(-478.0859, device='cuda:0')","tensor(24.3103, device='cuda:0')","tensor(-1.5805e-05, device='cuda:0')","tensor(17.0172, device='cuda:0')","tensor(-8.6899, device='cuda:0')","tensor(100.6320, device='cuda:0')"
0.35,"tensor([[-3.5789]], device='cuda:0')","tensor([[58.9306]], device='cuda:0')","tensor(-7.1872e-09, device='cuda:0')","tensor(-0.9059, device='cuda:0')","tensor(0.4235, device='cuda:0')","tensor(-3.0594e-07, device='cuda:0')","tensor(-38.5613, device='cuda:0')","tensor(18.0294, device='cuda:0')","tensor(42.5680, device='cuda:0')",True,0.06964998424518853,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,69.16666412353516,58.930580139160156,0.0,0.0,99.5698013305664,"tensor(-484.0567, device='cuda:0')","tensor(32.1523, device='cuda:0')","tensor(-1.6120e-05, device='cuda:0')","tensor(22.5066, device='cuda:0')","tensor(-4.5103, device='cuda:0')","tensor(99.5698, device='cuda:0')"
0.3541666666666667,"tensor([[-3.3317]], device='cuda:0')","tensor([[59.7435]], device='cuda:0')","tensor(-3.1621e-09, device='cuda:0')","tensor(-0.9820, device='cuda:0')","tensor(0.1889, device='cuda:0')","tensor(-1.3834e-07, device='cuda:0')","tensor(-42.9627, device='cuda:0')","tensor(8.2652, device='cuda:0')","tensor(43.7505, device='cuda:0')",True,0.06964996855822392,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,70.0,59.7435302734375,0.0,0.0,98.53392791748047,"tensor(-492.0928, device='cuda:0')","tensor(38.5625, device='cuda:0')","tensor(-1.6538e-05, device='cuda:0')","tensor(26.9937, device='cuda:0')","tensor(1.1150, device='cuda:0')","tensor(98.5340, device='cuda:0')"
0.35833333333333334,"tensor([[-3.0810]], device='cuda:0')","tensor([[60.5483]], device='cuda:0')","tensor(1.0003e-09, device='cuda:0')","tensor(-0.9982, device='cuda:0')","tensor(-0.0606, device='cuda:0')","tensor(4.4952e-08, device='cuda:0')","tensor(-44.8547, device='cuda:0')","tensor(-2.7218, device='cuda:0')","tensor(44.9372, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,70.83333587646484,60.54827117919922,0.0,0.0,97.57481384277344,"tensor(-501.8573, device='cuda:0')","tensor(42.9633, device='cuda:0')","tensor(-1.7040e-05, device='cuda:0')","tensor(30.0743, device='cuda:0')","tensor(7.9501, device='cuda:0')","tensor(97.5748, device='cuda:0')"
0.3625,"tensor([[-2.8270]], device='cuda:0')","tensor([[61.3458]], device='cuda:0')","tensor(5.0442e-09, device='cuda:0')","tensor(-0.9509, device='cuda:0')","tensor(-0.3094, device='cuda:0')","tensor(2.3268e-07, device='cuda:0')","tensor(-43.8647, device='cuda:0')","tensor(-14.2742, device='cuda:0')","tensor(46.1288, device='cuda:0')",True,0.06965003805817105,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,71.66666412353516,61.345760345458984,0.0,0.0,96.72749328613281,"tensor(-512.8444, device='cuda:0')","tensor(44.8547, device='cuda:0')","tensor(-1.7599e-05, device='cuda:0')","tensor(31.3982, device='cuda:0')","tensor(15.6410, device='cuda:0')","tensor(96.7275, device='cuda:0')"
0.36666666666666664,"tensor([[-2.5697]], device='cuda:0')","tensor([[62.1371]], device='cuda:0')","tensor(8.7105e-09, device='cuda:0')","tensor(-0.8409, device='cuda:0')","tensor(-0.5412, device='cuda:0')","tensor(4.1224e-07, device='cuda:0')","tensor(-39.7952, device='cuda:0')","tensor(-25.6153, device='cuda:0')","tensor(47.3265, device='cuda:0')",True,0.06964998817420565,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,72.5,62.13713836669922,0.0,0.0,96.01924896240234,"tensor(-524.3969, device='cuda:0')","tensor(43.8640, device='cuda:0')","tensor(-1.8182e-05, device='cuda:0')","tensor(30.7048, device='cuda:0')","tensor(23.7277, device='cuda:0')","tensor(96.0192, device='cuda:0')"
0.37083333333333335,"tensor([[-2.3091]], device='cuda:0')","tensor([[62.9238]], device='cuda:0')","tensor(1.1754e-08, device='cuda:0')","tensor(-0.6730, device='cuda:0')","tensor(-0.7396, device='cuda:0')","tensor(5.7047e-07, device='cuda:0')","tensor(-32.6631, device='cuda:0')","tensor(-35.8959, device='cuda:0')","tensor(48.5324, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,73.33333587646484,62.92375564575195,0.0,0.0,95.47018432617188,"tensor(-535.7376, device='cuda:0')","tensor(39.7938, device='cuda:0')","tensor(-1.8750e-05, device='cuda:0')","tensor(27.8557, device='cuda:0')","tensor(31.6663, device='cuda:0')","tensor(95.4702, device='cuda:0')"
0.375,"tensor([[-2.0452]], device='cuda:0')","tensor([[63.7071]], device='cuda:0')","tensor(1.3963e-08, device='cuda:0')","tensor(-0.4568, device='cuda:0')","tensor(-0.8896, device='cuda:0')","tensor(6.9465e-07, device='cuda:0')","tensor(-22.7257, device='cuda:0')","tensor(-44.2540, device='cuda:0')","tensor(49.7481, device='cuda:0')",True,0.06964995918679051,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,74.16666412353516,63.70707702636719,0.0,0.0,95.09552764892578,"tensor(-546.0179, device='cuda:0')","tensor(32.6612, device='cuda:0')","tensor(-1.9260e-05, device='cuda:0')","tensor(22.8628, device='cuda:0')","tensor(38.8625, device='cuda:0')","tensor(95.0955, device='cuda:0')"
0.37916666666666665,"tensor([[-1.7781]], device='cuda:0')","tensor([[64.4886]], device='cuda:0')","tensor(1.5175e-08, device='cuda:0')","tensor(-0.2058, device='cuda:0')","tensor(-0.9786, device='cuda:0')","tensor(7.7355e-07, device='cuda:0')","tensor(-10.4909, device='cuda:0')","tensor(-49.8852, device='cuda:0')","tensor(50.9764, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,75.0,64.4886474609375,0.0,0.0,94.90691375732422,"tensor(-554.3754, device='cuda:0')","tensor(22.7232, device='cuda:0')","tensor(-1.9670e-05, device='cuda:0')","tensor(15.9062, device='cuda:0')","tensor(44.7128, device='cuda:0')","tensor(94.9069, device='cuda:0')"
0.3833333333333333,"tensor([[-1.5077]], device='cuda:0')","tensor([[65.2701]], device='cuda:0')","tensor(1.5290e-08, device='cuda:0')","tensor(0.0631, device='cuda:0')","tensor(-0.9980, device='cuda:0')","tensor(7.9846e-07, device='cuda:0')","tensor(3.2931, device='cuda:0')","tensor(-52.1154, device='cuda:0')","tensor(52.2193, device='cuda:0')",True,0.06965003805817105,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,75.83333587646484,65.27008819580078,0.0,0.0,94.91055297851562,"tensor(-560.0059, device='cuda:0')","tensor(10.4881, device='cuda:0')","tensor(-1.9942e-05, device='cuda:0')","tensor(7.3417, device='cuda:0')","tensor(48.6541, device='cuda:0')","tensor(94.9105, device='cuda:0')"
0.3875,"tensor([[-1.2340]], device='cuda:0')","tensor([[66.0530]], device='cuda:0')","tensor(1.4289e-08, device='cuda:0')","tensor(0.3304, device='cuda:0')","tensor(-0.9438, device='cuda:0')","tensor(7.6417e-07, device='cuda:0')","tensor(17.6707, device='cuda:0')","tensor(-50.4758, device='cuda:0')","tensor(53.4796, device='cuda:0')",True,0.069650014891522,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,76.66666412353516,66.05303192138672,0.0,0.0,95.10871887207031,"tensor(-562.2354, device='cuda:0')","tensor(-3.2961, device='cuda:0')","tensor(-2.0043e-05, device='cuda:0')","tensor(-2.3073, device='cuda:0')","tensor(50.2147, device='cuda:0')","tensor(95.1087, device='cuda:0')"
0.39166666666666666,"tensor([[-0.9571]], device='cuda:0')","tensor([[66.8391]], device='cuda:0')","tensor(1.2232e-08, device='cuda:0')","tensor(0.5759, device='cuda:0')","tensor(-0.8175, device='cuda:0')","tensor(6.6980e-07, device='cuda:0')","tensor(31.5344, device='cuda:0')","tensor(-44.7687, device='cuda:0')","tensor(54.7600, device='cuda:0')",True,0.06965000057243742,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,77.5,66.83907318115234,0.0,0.0,95.49861907958984,"tensor(-560.5950, device='cuda:0')","tensor(-17.6736, device='cuda:0')","tensor(-1.9953e-05, device='cuda:0')","tensor(-12.3715, device='cuda:0')","tensor(49.0664, device='cuda:0')","tensor(95.4986, device='cuda:0')"
0.3958333333333333,"tensor([[-0.6769]], device='cuda:0')","tensor([[67.6297]], device='cuda:0')","tensor(9.2623e-09, device='cuda:0')","tensor(0.7795, device='cuda:0')","tensor(-0.6264, device='cuda:0')","tensor(5.1927e-07, device='cuda:0')","tensor(43.7012, device='cuda:0')","tensor(-35.1184, device='cuda:0')","tensor(56.0633, device='cuda:0')",True,0.06965005543315783,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,78.33333587646484,67.6297378540039,0.0,0.0,96.07039642333984,"tensor(-554.8870, device='cuda:0')","tensor(-31.5370, device='cuda:0')","tensor(-1.9663e-05, device='cuda:0')","tensor(-22.0759, device='cuda:0')","tensor(45.0709, device='cuda:0')","tensor(96.0704, device='cuda:0')"
0.4,"tensor([[-0.3934]], device='cuda:0')","tensor([[68.4264]], device='cuda:0')","tensor(5.6025e-09, device='cuda:0')","tensor(0.9236, device='cuda:0')","tensor(-0.3834, device='cuda:0')","tensor(3.2154e-07, device='cuda:0')","tensor(53.0071, device='cuda:0')","tensor(-22.0017, device='cuda:0')","tensor(57.3919, device='cuda:0')",True,0.06965002647484653,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,79.16666412353516,68.42642974853516,0.0,0.0,96.80777740478516,"tensor(-545.2360, device='cuda:0')","tensor(-43.7033, device='cuda:0')","tensor(-1.9182e-05, device='cuda:0')","tensor(-30.5923, device='cuda:0')","tensor(38.3152, device='cuda:0')","tensor(96.8078, device='cuda:0')"
0.4041666666666667,"tensor([[-0.1066]], device='cuda:0')","tensor([[69.2303]], device='cuda:0')","tensor(1.5367e-09, device='cuda:0')","tensor(0.9943, device='cuda:0')","tensor(-0.1064, device='cuda:0')","tensor(9.0280e-08, device='cuda:0')","tensor(58.4147, device='cuda:0')","tensor(-6.2501, device='cuda:0')","tensor(58.7482, device='cuda:0')",True,0.0696499859332107,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,80.0,69.23028564453125,0.0,0.0,97.68468475341797,"tensor(-532.1187, device='cuda:0')","tensor(-53.0085, device='cuda:0')","tensor(-1.8535e-05, device='cuda:0')","tensor(-37.1059, device='cuda:0')","tensor(29.1331, device='cuda:0')","tensor(97.6847, device='cuda:0')"
0.4083333333333333,"tensor([[0.1835]], device='cuda:0')","tensor([[69.9753]], device='cuda:0')","tensor(-2.6072e-09, device='cuda:0')","tensor(0.9832, device='cuda:0')","tensor(0.1824, device='cuda:0')","tensor(-1.5649e-07, device='cuda:0')","tensor(59.0122, device='cuda:0')","tensor(10.9501, device='cuda:0')","tensor(60.0195, device='cuda:0')",True,0.06965004384983331,"tensor(-0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.20000000298023224,10.0,80.0,69.97531127929688,0.0,0.0,90.67855834960938,"tensor(-516.3668, device='cuda:0')","tensor(-58.4152, device='cuda:0')","tensor(-1.7765e-05, device='cuda:0')","tensor(-40.8906, device='cuda:0')","tensor(18.1068, device='cuda:0')","tensor(90.6786, device='cuda:0')"
