time_seconds,friction,damping,vel_setpoint,effort_setpoint,vel_joint,effort_joint,effort_joint(articulation_view),computed_effort
1.6333333333333333,0.5,0.0,80.0,0.0,54.600791931152344,250.14503479003906,0.0,250.14503479003906
1.65,0.5,0.0,80.0,0.0,54.216407775878906,253.99208068847656,0.0,253.99208068847656
1.6666666666666667,0.5,0.0,80.0,0.0,53.83234405517578,257.8359375,0.0,257.8359375
1.6833333333333333,0.5,0.0,80.0,0.0,53.44860076904297,261.67657470703125,0.0,261.67657470703125
1.7,0.5,0.0,80.0,0.0,53.06517791748047,265.51397705078125,0.0,265.51397705078125
1.7166666666666666,0.5,0.0,80.0,0.0,52.68207550048828,269.34820556640625,0.0,269.34820556640625
1.7333333333333334,0.5,0.0,80.0,0.0,52.29928970336914,273.17926025390625,0.0,273.17926025390625
1.75,0.5,0.0,80.0,0.0,51.91682434082031,277.0071105957031,0.0,277.0071105957031
1.7666666666666666,0.5,0.0,80.0,0.0,51.5346794128418,280.8317565917969,0.0,280.8317565917969
1.7833333333333332,0.5,0.0,80.0,0.0,51.15285110473633,284.6531982421875,0.0,284.6531982421875
1.8,0.5,0.0,80.0,0.0,50.771339416503906,288.47149658203125,0.0,288.47149658203125
1.8166666666666667,0.5,0.0,80.0,0.0,50.3901481628418,292.28662109375,0.0,292.28662109375
1.8333333333333333,0.5,0.0,80.0,0.0,50.009273529052734,296.0985107421875,0.0,296.0985107421875
1.8499999999999999,0.5,0.0,80.0,0.0,49.62871551513672,299.9072570800781,0.0,299.9072570800781
1.8666666666666667,0.5,0.0,80.0,0.0,49.24847412109375,303.71282958984375,0.0,303.71282958984375
1.8833333333333333,0.5,0.0,80.0,0.0,48.868553161621094,307.5152587890625,0.0,307.5152587890625
1.9,0.5,0.0,80.0,0.0,48.488948822021484,311.314453125,0.0,311.314453125
1.9166666666666667,0.5,0.0,80.0,0.0,48.109657287597656,315.1105041503906,0.0,315.1105041503906
1.9333333333333333,0.5,0.0,80.0,0.0,47.730682373046875,318.9034423828125,0.0,318.9034423828125
1.95,0.5,0.0,80.0,0.0,47.35202407836914,322.69317626953125,0.0,322.69317626953125
1.9666666666666666,0.5,0.0,80.0,0.0,46.97368240356445,326.4797668457031,0.0,326.4797668457031
1.9833333333333334,0.5,0.0,80.0,0.0,46.59565353393555,330.26318359375,0.0,330.26318359375
2.0,0.5,0.0,80.0,0.0,46.21794128417969,334.04345703125,0.0,334.04345703125
2.0166666666666666,0.5,0.0,80.0,0.0,45.840545654296875,337.8205871582031,0.0,337.8205871582031
2.033333333333333,0.5,0.0,80.0,0.0,45.463462829589844,341.59454345703125,0.0,341.59454345703125
2.05,0.5,0.0,80.0,0.0,45.086692810058594,345.3653564453125,0.0,345.3653564453125
2.0666666666666664,0.5,0.0,80.0,0.0,44.71023941040039,349.133056640625,0.0,349.133056640625
2.0833333333333335,0.5,0.0,80.0,0.0,44.33409881591797,352.8976135253906,0.0,352.8976135253906
2.1,0.5,0.0,80.0,0.0,43.95827102661133,356.65899658203125,0.0,356.65899658203125
2.1166666666666667,0.5,0.0,80.0,0.0,43.58275604248047,360.41729736328125,0.0,360.41729736328125
2.1333333333333333,0.5,0.0,80.0,0.0,43.20755386352539,364.17242431640625,0.0,364.17242431640625
2.15,0.5,0.0,80.0,0.0,42.832664489746094,367.9244689941406,0.0,367.9244689941406
2.1666666666666665,0.5,0.0,80.0,0.0,42.45808792114258,371.67333984375,0.0,371.67333984375
2.183333333333333,0.5,0.0,80.0,0.0,42.083824157714844,375.41912841796875,0.0,375.41912841796875
2.2,0.5,0.0,80.0,0.0,41.70987319946289,379.1617431640625,0.0,379.1617431640625
2.216666666666667,0.5,0.0,80.0,0.0,41.33623123168945,382.9012756347656,0.0,382.9012756347656
2.2333333333333334,0.5,0.0,80.0,0.0,40.9629020690918,386.6376953125,0.0,386.6376953125
2.25,0.5,0.0,80.0,0.0,40.58988571166992,390.3709716796875,0.0,390.3709716796875
2.2666666666666666,0.5,0.0,80.0,0.0,40.21717834472656,394.10113525390625,0.0,394.10113525390625
2.283333333333333,0.5,0.0,80.0,0.0,39.84477996826172,397.8282165527344,0.0,397.8282165527344
2.3,0.5,0.0,80.0,0.0,39.472694396972656,401.55218505859375,0.0,401.55218505859375
2.3166666666666664,0.5,0.0,80.0,0.0,39.10091781616211,405.2730712890625,0.0,405.2730712890625
2.3333333333333335,0.5,0.0,80.0,0.0,38.72945022583008,408.9908142089844,0.0,408.9908142089844
2.35,0.5,0.0,80.0,0.0,38.35829162597656,412.70550537109375,0.0,412.70550537109375
2.3666666666666667,0.5,0.0,80.0,0.0,37.98744583129883,416.4170837402344,0.0,416.4170837402344
2.3833333333333333,0.5,0.0,80.0,0.0,37.61690902709961,420.12554931640625,0.0,420.12554931640625
2.4,0.5,0.0,80.0,0.0,37.24667739868164,423.8309020996094,0.0,423.8309020996094
2.4166666666666665,0.5,0.0,80.0,0.0,36.87675476074219,427.5332336425781,0.0,427.5332336425781
2.433333333333333,0.5,0.0,80.0,0.0,36.50714111328125,431.2324523925781,0.0,431.2324523925781
2.45,0.5,0.0,80.0,0.0,36.13783645629883,434.9285888671875,0.0,434.9285888671875
2.466666666666667,0.5,0.0,80.0,0.0,35.76884078979492,438.62164306640625,0.0,438.62164306640625
2.4833333333333334,0.5,0.0,80.0,0.0,35.400150299072266,442.31158447265625,0.0,442.31158447265625
2.5,0.5,0.0,80.0,0.0,35.031768798828125,445.9985046386719,0.0,445.9985046386719
2.5166666666666666,0.5,0.0,80.0,0.0,34.663692474365234,449.68231201171875,0.0,449.68231201171875
2.533333333333333,0.5,0.0,80.0,0.0,34.29592514038086,453.3630676269531,0.0,453.3630676269531
2.55,0.5,0.0,80.0,0.0,33.928462982177734,457.0407409667969,0.0,457.0407409667969
2.5666666666666664,0.5,0.0,80.0,0.0,33.56130599975586,460.7153625488281,0.0,460.7153625488281
2.5833333333333335,0.5,0.0,80.0,0.0,33.194454193115234,464.3869323730469,0.0,464.3869323730469
2.6,0.5,0.0,80.0,0.0,32.827911376953125,468.0554504394531,0.0,468.0554504394531
2.6166666666666667,0.5,0.0,80.0,0.0,32.461673736572266,471.72088623046875,0.0,471.72088623046875
2.6333333333333333,0.5,0.0,80.0,0.0,32.095741271972656,475.3832702636719,0.0,475.3832702636719
2.65,0.5,0.0,80.0,0.0,31.730113983154297,479.0426025390625,0.0,479.0426025390625
2.6666666666666665,0.5,0.0,80.0,0.0,31.364789962768555,482.6988525390625,0.0,482.6988525390625
2.683333333333333,0.5,0.0,80.0,0.0,30.999771118164062,486.3520812988281,0.0,486.3520812988281
2.7,0.5,0.0,80.0,0.0,30.635055541992188,490.0022888183594,0.0,490.0022888183594
2.716666666666667,0.5,0.0,80.0,0.0,30.27064323425293,493.6494445800781,0.0,493.6494445800781
2.7333333333333334,0.5,0.0,80.0,0.0,29.906536102294922,497.2935485839844,0.0,497.2935485839844
2.75,0.5,0.0,80.0,0.0,29.54273223876953,500.93463134765625,0.0,500.93463134765625
2.7666666666666666,0.5,0.0,80.0,0.0,29.179231643676758,504.57269287109375,0.0,504.57269287109375
2.783333333333333,0.5,0.0,80.0,0.0,28.81603240966797,508.20770263671875,0.0,508.20770263671875
2.8,0.5,0.0,80.0,0.0,28.453136444091797,511.83966064453125,0.0,511.83966064453125
2.8166666666666664,0.5,0.0,80.0,0.0,28.090543746948242,515.4686279296875,0.0,515.4686279296875
2.8333333333333335,0.5,0.0,80.0,0.0,27.728252410888672,519.0945434570312,0.0,519.0945434570312
2.85,0.5,0.0,80.0,0.0,27.366262435913086,522.7174682617188,0.0,522.7174682617188
2.8666666666666667,0.5,0.0,80.0,0.0,27.004573822021484,526.3373413085938,0.0,526.3373413085938
2.8833333333333333,0.5,0.0,80.0,0.0,26.6431884765625,529.9542846679688,0.0,529.9542846679688
2.9,0.5,0.0,80.0,0.0,26.282102584838867,533.568115234375,0.0,533.568115234375
2.9166666666666665,0.5,0.0,80.0,0.0,25.92131805419922,537.178955078125,0.0,537.178955078125
2.933333333333333,0.5,0.0,80.0,0.0,25.560834884643555,540.7868041992188,0.0,540.7868041992188
2.95,0.5,0.0,80.0,0.0,25.200651168823242,544.3916015625,0.0,544.3916015625
2.966666666666667,0.5,0.0,80.0,0.0,24.840768814086914,547.9934692382812,0.0,547.9934692382812
2.9833333333333334,0.5,0.0,80.0,0.0,24.481185913085938,551.5923461914062,0.0,551.5923461914062
3.0,0.5,0.0,80.0,0.0,24.121902465820312,555.1881103515625,0.0,555.1881103515625
3.0166666666666666,0.5,0.0,80.0,0.0,23.76291847229004,558.781005859375,0.0,558.781005859375
3.033333333333333,0.5,0.0,80.0,0.0,23.404233932495117,562.370849609375,0.0,562.370849609375
3.05,0.5,0.0,80.0,0.0,23.045848846435547,565.9576416015625,0.0,565.9576416015625
3.0666666666666664,0.5,0.0,80.0,0.0,22.687761306762695,569.54150390625,0.0,569.54150390625
3.0833333333333335,0.5,0.0,80.0,0.0,22.329973220825195,573.1224365234375,0.0,573.1224365234375
3.1,0.5,0.0,80.0,0.0,21.972482681274414,576.7003173828125,0.0,576.7003173828125
3.1166666666666667,0.5,0.0,80.0,0.0,21.61528968811035,580.2752075195312,0.0,580.2752075195312
3.1333333333333333,0.5,0.0,80.0,0.0,21.258394241333008,583.8471069335938,0.0,583.8471069335938
3.15,0.5,0.0,80.0,0.0,20.901796340942383,587.4160766601562,0.0,587.4160766601562
3.1666666666666665,0.5,0.0,80.0,0.0,20.545495986938477,590.9820556640625,0.0,590.9820556640625
3.183333333333333,0.5,0.0,80.0,0.0,20.18949317932129,594.5450439453125,0.0,594.5450439453125
3.2,0.5,0.0,80.0,0.0,19.833786010742188,598.1051025390625,0.0,598.1051025390625
3.216666666666667,0.5,0.0,80.0,0.0,19.478374481201172,601.662109375,0.0,601.662109375
3.2333333333333334,0.5,0.0,80.0,0.0,19.123260498046875,605.2162475585938,0.0,605.2162475585938
3.25,0.5,0.0,80.0,0.0,18.768442153930664,608.7673950195312,0.0,608.7673950195312
3.2666666666666666,0.5,0.0,80.0,0.0,18.41391944885254,612.3156127929688,0.0,612.3156127929688
3.283333333333333,0.5,0.0,80.0,0.0,18.0596923828125,615.86083984375,0.0,615.86083984375
3.3,0.5,0.0,80.0,0.0,17.705760955810547,619.403076171875,0.0,619.403076171875
3.3166666666666664,0.5,0.0,80.0,0.0,17.352123260498047,622.9423828125,0.0,622.9423828125
3.3333333333333335,0.5,0.0,80.0,0.0,16.998781204223633,626.478759765625,0.0,626.478759765625
3.35,0.5,0.0,80.0,0.0,16.645732879638672,630.01220703125,0.0,630.01220703125
3.3666666666666667,0.5,0.0,80.0,0.0,16.292978286743164,633.5426635742188,0.0,633.5426635742188
3.3833333333333333,0.5,0.0,80.0,0.0,15.940511703491211,637.0702514648438,0.0,637.0702514648438
