time_seconds,tail_orientation_radians,tail_velocity,Analytical total Torque,e_F_x,e_F_y,e_F_z,F_sub_x,F_sub_y,F_sub_z,F_total,F_applied?,A_tilde,Wind_x,Wind_y,Wind_z,friction,damping,vel_setpoint,vel_applied,effort_setpoint,effort_applied,effort_measured,fx,fy,fz,tx,ty,tz
0.10416666666666666,"tensor([[0.5696]], device='cuda:0')","tensor([[14.1163]], device='cuda:0')",tensor(0.0534),"tensor(0., device='cuda:0')","tensor(-0.8421, device='cuda:0')","tensor(-0.5393, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5142, device='cuda:0')","tensor(-0.3293, device='cuda:0')","tensor(0.6106, device='cuda:0')",True,0.03482494663330726,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,20.0,14.116299629211426,0.0,0.0,62.30799865722656,"tensor(0., device='cuda:0')","tensor(-132.2201, device='cuda:0')","tensor(-99.3869, device='cuda:0')","tensor(62.3080, device='cuda:0')","tensor(1.1023e-07, device='cuda:0')","tensor(-1.4665e-07, device='cuda:0')"
0.10833333333333332,"tensor([[0.6301]], device='cuda:0')","tensor([[14.8321]], device='cuda:0')",tensor(0.0590),"tensor(0., device='cuda:0')","tensor(-0.8080, device='cuda:0')","tensor(-0.5892, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5447, device='cuda:0')","tensor(-0.3972, device='cuda:0')","tensor(0.6741, device='cuda:0')",True,0.0348250513052335,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,20.0,14.832140922546387,0.0,0.0,54.797386169433594,"tensor(0., device='cuda:0')","tensor(-116.3052, device='cuda:0')","tensor(-116.1489, device='cuda:0')","tensor(54.7974, device='cuda:0')","tensor(1.2883e-07, device='cuda:0')","tensor(-1.2900e-07, device='cuda:0')"
0.11249999999999999,"tensor([[0.6936]], device='cuda:0')","tensor([[15.5625]], device='cuda:0')",tensor(0.0649),"tensor(0., device='cuda:0')","tensor(-0.7690, device='cuda:0')","tensor(-0.6393, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5707, device='cuda:0')","tensor(-0.4745, device='cuda:0')","tensor(0.7422, device='cuda:0')",True,0.034825049311621115,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,20.83333396911621,15.562521934509277,0.0,0.0,56.016380310058594,"tensor(0., device='cuda:0')","tensor(-119.0163, device='cuda:0')","tensor(-130.8529, device='cuda:0')","tensor(56.0164, device='cuda:0')","tensor(1.4514e-07, device='cuda:0')","tensor(-1.3201e-07, device='cuda:0')"
0.11666666666666665,"tensor([[0.7602]], device='cuda:0')","tensor([[16.3055]], device='cuda:0')",tensor(0.0713),"tensor(0., device='cuda:0')","tensor(-0.7247, device='cuda:0')","tensor(-0.6891, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5904, device='cuda:0')","tensor(-0.5614, device='cuda:0')","tensor(0.8147, device='cuda:0')",True,0.034824962422135286,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,21.66666603088379,16.305482864379883,0.0,0.0,57.137447357177734,"tensor(0., device='cuda:0')","tensor(-121.5637, device='cuda:0')","tensor(-146.6845, device='cuda:0')","tensor(57.1374, device='cuda:0')","tensor(1.6270e-07, device='cuda:0')","tensor(-1.3483e-07, device='cuda:0')"
0.12083333333333332,"tensor([[0.8299]], device='cuda:0')","tensor([[17.0593]], device='cuda:0')",tensor(0.0780),"tensor(0., device='cuda:0')","tensor(-0.6749, device='cuda:0')","tensor(-0.7379, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.6019, device='cuda:0')","tensor(-0.6580, device='cuda:0')","tensor(0.8918, device='cuda:0')",True,0.034824906892026775,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,22.5,17.05925178527832,0.0,0.0,58.18397521972656,"tensor(0., device='cuda:0')","tensor(-124.0028, device='cuda:0')","tensor(-163.6495, device='cuda:0')","tensor(58.1840, device='cuda:0')","tensor(1.8151e-07, device='cuda:0')","tensor(-1.3754e-07, device='cuda:0')"
0.12499999999999999,"tensor([[0.9028]], device='cuda:0')","tensor([[17.8222]], device='cuda:0')",tensor(0.0852),"tensor(0., device='cuda:0')","tensor(-0.6194, device='cuda:0')","tensor(-0.7851, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.6029, device='cuda:0')","tensor(-0.7641, device='cuda:0')","tensor(0.9733, device='cuda:0')",True,0.03482503350824118,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,23.33333396911621,17.82222557067871,0.0,0.0,59.17700958251953,"tensor(0., device='cuda:0')","tensor(-126.3848, device='cuda:0')","tensor(-181.7499, device='cuda:0')","tensor(59.1770, device='cuda:0')","tensor(2.0159e-07, device='cuda:0')","tensor(-1.4018e-07, device='cuda:0')"
0.12916666666666665,"tensor([[0.9789]], device='cuda:0')","tensor([[18.5929]], device='cuda:0')",tensor(0.0927),"tensor(0., device='cuda:0')","tensor(-0.5579, device='cuda:0')","tensor(-0.8299, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5910, device='cuda:0')","tensor(-0.8791, device='cuda:0')","tensor(1.0593, device='cuda:0')",True,0.03482499391247984,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,24.16666603088379,18.592945098876953,0.0,0.0,60.136207580566406,"tensor(0., device='cuda:0')","tensor(-128.7578, device='cuda:0')","tensor(-200.9840, device='cuda:0')","tensor(60.1362, device='cuda:0')","tensor(2.2292e-07, device='cuda:0')","tensor(-1.4281e-07, device='cuda:0')"
0.13333333333333333,"tensor([[1.0583]], device='cuda:0')","tensor([[19.3700]], device='cuda:0')",tensor(0.1006),"tensor(0., device='cuda:0')","tensor(-0.4904, device='cuda:0')","tensor(-0.8715, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5638, device='cuda:0')","tensor(-1.0020, device='cuda:0')","tensor(1.1497, device='cuda:0')",True,0.03482491923205089,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,25.0,19.37004852294922,0.0,0.0,61.08005905151367,"tensor(0., device='cuda:0')","tensor(-131.1680, device='cuda:0')","tensor(-221.3449, device='cuda:0')","tensor(61.0801, device='cuda:0')","tensor(2.4550e-07, device='cuda:0')","tensor(-1.4549e-07, device='cuda:0')"
0.1375,"tensor([[1.1411]], device='cuda:0')","tensor([[20.2515]], device='cuda:0')",tensor(0.1100),"tensor(0., device='cuda:0')","tensor(-0.4166, device='cuda:0')","tensor(-0.9091, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.5236, device='cuda:0')","tensor(-1.1425, device='cuda:0')","tensor(1.2568, device='cuda:0')",True,0.03482496833021287,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,26.66666603088379,20.251541137695312,0.0,0.0,69.83550262451172,"tensor(0., device='cuda:0')","tensor(-150.3290, device='cuda:0')","tensor(-241.4124, device='cuda:0')","tensor(69.8355, device='cuda:0')","tensor(2.6776e-07, device='cuda:0')","tensor(-1.6674e-07, device='cuda:0')"
0.1416666666666667,"tensor([[1.2275]], device='cuda:0')","tensor([[21.1246]], device='cuda:0')",tensor(0.1197),"tensor(0., device='cuda:0')","tensor(-0.3365, device='cuda:0')","tensor(-0.9417, device='cuda:0')","tensor(0., device='cuda:0')","tensor(-0.4602, device='cuda:0')","tensor(-1.2877, device='cuda:0')","tensor(1.3675, device='cuda:0')",True,0.03482503929990344,"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')",0.019999999552965164,10.0,27.5,21.124605178833008,0.0,0.0,69.9372329711914,"tensor(0., device='cuda:0')","tensor(-151.1958, device='cuda:0')","tensor(-266.8546, device='cuda:0')","tensor(69.9372, device='cuda:0')","tensor(2.9598e-07, device='cuda:0')","tensor(-1.6770e-07, device='cuda:0')"
